K/Si,SHAP value
0.8,0.0026164162519138248
1.0,0.004259943037269118
1.0,0.002642129461999043
1.0,0.0027486418370144395
1.0088924818108327,0.005694305202032066
1.03950103950104,0.0018379336483099352
1.1138613861386137,0.0024657985312350394
1.333333333333333,0.002304982487758633
1.3333333333333333,0.002366079010276036
1.5000000000000007,0.003094835455083959
1.5000000000000007,0.0041600438880385286
1.5000000000000007,0.0031918220700645327
1.7543859649122804,-0.0009570004859283964
2.0000000000000004,0.0013489359736970138
2.8,0.0016318170166405768
2.8,0.0016327454808958966
2.8,0.0016318170166405768
3.1999999999999997,6.920564213081655e-05
5.0,0.0016359976690946535
5.999999999999998,0.00159709618304719
7.999999999999998,-0.00047207078216651764
8.000000000000002,-0.0015841755498685148
12.048192771084342,0.0010047185445432383
422.99999999999983,0.0021867802466641753
447.99999999999994,0.0022165795843047446
447.99999999999994,0.0022520962034318893
